,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
2513,[u'3.1'],[u'.450'],[u'7.0'],[u'1.5'],[u'.320'],[u'4.6'],[u'3.4'],[u'0.2'],[u'2.1'],[u'4.6'],[u'.398'],[u'11.6'],[u'2.1'],[u'.733'],[u'2.9'],[u'855'],[u'497'],[u'NBA'],[u'28.4'],Vernon Maxwell,[u'0.4'],[u'2.1'],[u'12.8'],[u'1.1'],[u'1.9'],[u'2.6'],[u'.462']
2514,[u'3.6'],[u'.453'],[u'7.9'],[],[],[],[u'1.0'],[u'0.1'],[u'1.4'],[u'3.6'],[u'.453'],[u'7.9'],[u'1.7'],[u'.798'],[u'2.1'],[u'379'],[],[u'NBA'],[u'17.5'],Don May,[u'0.3'],[u'2.0'],[u'8.8'],[u'0.3'],[],[u'3.5'],[u'.453']
2515,[u'4.0'],[u'.463'],[u'8.7'],[u'0.0'],[u'.000'],[u'0.0'],[u'1.7'],[u'0.1'],[u'2.7'],[u'4.0'],[u'.462'],[u'8.7'],[u'2.3'],[u'.811'],[u'2.9'],[u'355'],[u'8'],[u'NBA'],[u'22.6'],Scott May,[u'1.4'],[u'2.2'],[u'10.4'],[u'0.8'],[u'1.5'],[u'4.1'],[u'.462']
2516,[u'2.7'],[u'.462'],[u'5.8'],[u'0.0'],[u'.231'],[u'0.1'],[u'1.0'],[u'0.4'],[u'2.7'],[u'2.7'],[u'.458'],[u'5.9'],[u'1.4'],[u'.746'],[u'1.9'],[u'119'],[u'25'],[u'NBA'],[u'15.7'],Sean May,[u'1.3'],[u'2.0'],[u'6.9'],[u'0.4'],[u'1.1'],[u'4.0'],[u'.460']
2517,[u'1.2'],[u'.446'],[u'2.6'],[u'0.8'],[u'.377'],[u'2.0'],[u'3.6'],[u'0.1'],[u'1.0'],[u'1.9'],[u'.415'],[u'4.6'],[u'0.5'],[u'.659'],[u'0.8'],[u'496'],[u'150'],[u'NBA'],[u'20.8'],Lee Mayberry,[u'0.3'],[u'1.7'],[u'5.1'],[u'0.7'],[u'1.2'],[u'1.3'],[u'.498']
2518,[u'1.6'],[u'.446'],[u'3.6'],[],[],[],[u'0.5'],[u'0.6'],[u'2.3'],[u'1.6'],[u'.446'],[u'3.6'],[u'0.8'],[u'.567'],[u'1.4'],[u'74'],[],[u'NBA'],[u'13.5'],Clyde Mayes,[u'1.4'],[u'2.2'],[u'4.0'],[u'0.1'],[],[u'3.8'],[u'.446']
2519,[u'0.6'],[u'.259'],[u'2.4'],[u'0.6'],[u'.366'],[u'1.7'],[u'1.5'],[u'0.1'],[u'0.5'],[u'1.3'],[u'.303'],[u'4.1'],[u'1.0'],[u'.667'],[u'1.5'],[u'24'],[u'0'],[u'NBA'],[u'10.6'],Tharon Mayes,[u'0.1'],[u'1.7'],[u'4.1'],[u'0.7'],[u'1.3'],[u'0.7'],[u'.379']
2520,[u'1.1'],[u'.444'],[u'2.6'],[u'0.0'],[],[u'0.0'],[u'0.1'],[u'0.1'],[u'0.3'],[u'1.1'],[u'.444'],[u'2.6'],[u'0.1'],[u'.500'],[u'0.3'],[u'7'],[],[u'NBA'],[u'7.7'],Bill Mayfield,[u'1.0'],[u'1.1'],[u'2.4'],[u'0.0'],[u'0.4'],[u'1.3'],[u'.444']
2521,[u'1.3'],[u'.370'],[u'3.5'],[],[],[],[u'0.3'],[u'0.0'],[u'0.5'],[u'1.3'],[u'.370'],[u'3.5'],[u'0.2'],[u'1.000'],[u'0.2'],[u'13'],[],[u'NBA'],[u'4.9'],Ken Mayfield,[u'0.1'],[u'1.4'],[u'2.8'],[u'0.0'],[],[u'0.6'],[u'.370']
2522,[u'2.8'],[u'.428'],[u'6.6'],[u'0.9'],[u'.362'],[u'2.5'],[u'2.8'],[u'0.1'],[u'1.4'],[u'3.7'],[u'.410'],[u'9.1'],[u'2.7'],[u'.749'],[u'3.6'],[u'115'],[u'64'],[u'NBA'],[u'25.8'],Travis Mays,[u'0.7'],[u'2.0'],[u'11.1'],[u'0.9'],[u'1.9'],[u'2.0'],[u'.459']
2523,[u'1.3'],[u'.300'],[u'4.2'],[],[],[],[u'1.1'],[],[],[u'1.3'],[u'.300'],[u'4.2'],[u'1.2'],[u'.711'],[u'1.7'],[u'26'],[],[u'NBA'],[],Matt Mazza,[],[u'1.3'],[u'3.8'],[],[],[],[u'.300']
2524,[u'8.7'],[u'.504'],[u'17.3'],[u'0.0'],[u'.081'],[u'0.1'],[u'2.3'],[u'1.5'],[u'7.1'],[u'8.7'],[u'.503'],[u'17.3'],[u'4.6'],[u'.754'],[u'6.1'],[u'852'],[u'1'],[u'NBA'],[u'33.2'],Bob McAdoo,[u'2.4'],[u'3.2'],[u'22.1'],[u'1.0'],[u'2.6'],[u'9.4'],[u'.503']
2525,[u'4.0'],[u'.327'],[u'12.3'],[],[],[],[u'1.2'],[],[],[u'4.0'],[u'.327'],[u'12.3'],[u'1.8'],[u'.724'],[u'2.4'],[u'12'],[],[u'NBA'],[u'20.8'],Ken McBride,[],[u'2.6'],[u'9.8'],[],[],[u'2.6'],[u'.327']
2526,[u'1.7'],[u'.481'],[u'3.4'],[u'0.0'],[u'.200'],[u'0.0'],[u'0.6'],[u'0.4'],[u'1.8'],[u'1.7'],[u'.479'],[u'3.5'],[u'0.8'],[u'.577'],[u'1.4'],[u'178'],[u'7'],[u'NBA'],[u'13.4'],Bob McCann,[u'0.9'],[u'2.0'],[u'4.2'],[u'0.4'],[u'0.8'],[u'2.6'],[u'.480']
2527,[u'0.6'],[u'.204'],[u'2.8'],[],[],[],[u'1.6'],[],[],[u'0.6'],[u'.204'],[u'2.8'],[u'0.7'],[u'.700'],[u'1.0'],[u'41'],[],[u'NBA'],[u'8.1'],Brendan McCann,[],[u'0.9'],[u'1.8'],[],[],[u'1.2'],[u'.204']
2528,[u'0.6'],[u'.308'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'0.2'],[u'0.1'],[u'0.4'],[u'0.6'],[u'.308'],[u'2.0'],[u'0.5'],[u'.750'],[u'0.6'],[u'13'],[u'0'],[u'NBA'],[u'5.0'],Mel McCants,[u'0.1'],[u'0.8'],[u'1.7'],[u'0.2'],[u'0.1'],[u'0.5'],[u'.308']
2529,[u'2.5'],[u'.467'],[u'5.4'],[u'1.2'],[u'.368'],[u'3.2'],[u'1.3'],[u'0.2'],[u'1.6'],[u'3.7'],[u'.431'],[u'8.6'],[u'1.4'],[u'.741'],[u'1.8'],[u'249'],[u'39'],[u'NBA'],[u'20.2'],Rashad McCants,[u'0.5'],[u'2.3'],[u'10.0'],[u'0.7'],[u'1.5'],[u'2.0'],[u'.499']
2530,[u'3.5'],[u'.280'],[u'12.5'],[],[],[],[u'0.9'],[],[],[u'3.5'],[u'.280'],[u'12.5'],[u'2.6'],[u'.614'],[u'4.3'],[u'68'],[],[u'TOT'],[],Mike McCarron,[],[u'2.8'],[u'9.7'],[],[],[],[u'.280']
2531,[u'1.6'],[u'.435'],[u'3.7'],[u'0.0'],[u'.250'],[u'0.2'],[u'1.7'],[u'0.0'],[u'0.6'],[u'1.7'],[u'.431'],[u'3.8'],[u'0.5'],[u'.725'],[u'0.7'],[u'103'],[],[u'NBA'],[u'11.5'],Andre McCarter,[u'0.3'],[u'1.0'],[u'3.8'],[u'0.4'],[u'0.5'],[u'0.9'],[u'.434']
2532,[u'3.1'],[u'.402'],[u'7.7'],[],[],[],[u'2.0'],[],[],[u'3.1'],[u'.402'],[u'7.7'],[u'0.8'],[u'.656'],[u'1.2'],[u'155'],[],[u'NBA'],[u'18.3'],Willie McCarter,[],[u'1.8'],[u'7.0'],[],[],[u'1.6'],[u'.402']
2533,[u'3.0'],[u'.353'],[u'8.6'],[],[],[],[u'3.7'],[],[],[u'3.0'],[u'.353'],[u'8.6'],[u'1.7'],[u'.622'],[u'2.7'],[u'316'],[],[u'NBA'],[u'27.9'],Johnny McCarthy,[],[u'2.8'],[u'7.8'],[],[],[u'3.6'],[u'.353']
2534,[u'0.5'],[u'.122'],[u'4.3'],[],[],[],[u'0.1'],[],[],[u'0.5'],[u'.122'],[u'4.3'],[u'0.1'],[u'.100'],[u'0.5'],[u'19'],[],[u'BAA'],[],Howie McCarty,[],[u'1.2'],[u'1.1'],[],[],[],[u'.122']
2535,[u'1.0'],[u'.667'],[u'1.5'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.5'],[u'1.0'],[u'.667'],[u'1.5'],[u'0.0'],[],[u'0.0'],[u'2'],[u'0'],[u'NBA'],[u'2.0'],Kelly McCarty,[u'1.0'],[u'0.0'],[u'2.0'],[u'0.0'],[u'1.0'],[u'1.5'],[u'.667']
2536,[u'1.1'],[u'.433'],[u'2.5'],[u'0.8'],[u'.346'],[u'2.2'],[u'1.1'],[u'0.3'],[u'1.9'],[u'1.8'],[u'.392'],[u'4.7'],[u'0.7'],[u'.698'],[u'1.0'],[u'593'],[u'108'],[u'NBA'],[u'17.5'],Walter McCarty,[u'0.7'],[u'2.0'],[u'5.2'],[u'0.6'],[u'0.9'],[u'2.6'],[u'.474']
2537,[u'0.7'],[u'.382'],[u'1.9'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.3'],[u'0.3'],[u'1.2'],[u'0.7'],[u'.377'],[u'1.9'],[u'0.4'],[u'.609'],[u'0.6'],[u'114'],[u'4'],[u'NBA'],[u'8.5'],Amal McCaskill,[u'0.7'],[u'1.2'],[u'1.8'],[u'0.2'],[u'0.5'],[u'1.9'],[u'.377']
2538,[u'1.5'],[u'.398'],[u'3.8'],[u'0.0'],[u'.111'],[u'0.2'],[u'1.5'],[u'0.1'],[u'0.4'],[u'1.5'],[u'.383'],[u'4.0'],[u'0.4'],[u'.514'],[u'0.8'],[u'45'],[u'4'],[u'NBA'],[u'10.2'],Dwayne McClain,[u'0.3'],[u'1.4'],[u'3.5'],[u'0.8'],[u'0.9'],[u'0.7'],[u'.386']
2539,[u'3.3'],[u'.457'],[u'7.2'],[u'0.1'],[u'.218'],[u'0.3'],[u'3.4'],[u'0.2'],[u'2.1'],[u'3.3'],[u'.449'],[u'7.4'],[u'1.7'],[u'.767'],[u'2.2'],[u'555'],[],[u'TOT'],[u'22.9'],Ted McClain,[u'0.9'],[u'3.0'],[u'8.4'],[u'1.7'],[u'2.2'],[u'2.9'],[u'.453']
2540,[u'1.5'],[u'.500'],[u'3.0'],[u'0.0'],[],[u'0.0'],[u'0.2'],[u'0.3'],[u'1.2'],[u'1.5'],[u'.500'],[u'3.0'],[u'0.0'],[u'.000'],[u'0.8'],[u'6'],[u'1'],[u'NBA'],[u'9.7'],Dan McClintock,[u'1.7'],[u'1.8'],[u'3.0'],[u'0.0'],[u'0.5'],[u'2.8'],[u'.500']
2541,[u'3.0'],[u'.333'],[u'9.0'],[],[],[],[u'1.0'],[],[],[u'3.0'],[u'.333'],[u'9.0'],[u'0.0'],[],[u'0.0'],[u'1'],[],[u'NBA'],[u'16.0'],Jack McCloskey,[],[u'2.0'],[u'6.0'],[],[],[u'3.0'],[u'.333']
2542,[u'2.0'],[u'.434'],[u'4.7'],[u'1.2'],[u'.358'],[u'3.4'],[u'2.3'],[u'0.2'],[u'2.2'],[u'3.2'],[u'.402'],[u'8.0'],[u'1.4'],[u'.810'],[u'1.7'],[u'766'],[u'194'],[u'NBA'],[u'22.8'],George McCloud,[u'0.9'],[u'2.1'],[u'9.0'],[u'0.8'],[u'1.4'],[u'3.1'],[u'.477']
2543,[u'0.4'],[u'.138'],[u'2.6'],[],[],[],[u'0.7'],[],[],[u'0.4'],[u'.138'],[u'2.6'],[u'0.5'],[u'.429'],[u'1.3'],[u'11'],[],[u'NBA'],[u'9.6'],John McConathy,[],[u'0.6'],[u'1.3'],[],[],[u'1.8'],[u'.138']
2544,[u'1.9'],[u'.380'],[u'5.1'],[],[],[],[u'2.9'],[],[],[u'1.9'],[u'.380'],[u'5.1'],[u'1.0'],[u'.483'],[u'2.1'],[u'14'],[],[u'NBA'],[u'21.2'],Bucky McConnell,[],[u'2.8'],[u'4.9'],[],[],[u'2.4'],[u'.380']
2545,[u'1.0'],[u'.500'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'0.5'],[u'0.0'],[u'0.5'],[u'1.0'],[u'.500'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'2'],[],[u'NBA'],[u'4.5'],Keith McCord,[u'0.5'],[u'0.0'],[u'2.0'],[u'0.0'],[u'1.0'],[u'1.0'],[u'.500']
2546,[u'3.2'],[u'.537'],[u'6.0'],[u'0.0'],[u'.063'],[u'0.0'],[u'1.0'],[u'0.4'],[u'3.3'],[u'3.2'],[u'.535'],[u'6.0'],[u'1.9'],[u'.703'],[u'2.8'],[u'483'],[u'210'],[u'NBA'],[u'21.5'],Tim McCormick,[u'1.6'],[u'2.6'],[u'8.3'],[u'0.3'],[u'1.3'],[u'4.9'],[u'.535']
2547,[u'2.0'],[u'.539'],[u'3.6'],[u'0.0'],[],[u'0.0'],[u'0.5'],[u'0.7'],[u'2.4'],[u'2.0'],[u'.539'],[u'3.6'],[u'0.7'],[u'.490'],[u'1.4'],[u'260'],[u'72'],[u'NBA'],[u'14.7'],Jelani McCoy,[u'1.1'],[u'2.0'],[u'4.6'],[u'0.3'],[u'0.9'],[u'3.5'],[u'.539']
2548,[u'1.7'],[u'.450'],[u'3.8'],[],[],[],[u'0.9'],[u'0.0'],[u'1.2'],[u'1.7'],[u'.450'],[u'3.8'],[u'0.9'],[u'.596'],[u'1.5'],[u'37'],[],[u'NBA'],[u'11.8'],Paul McCracken,[u'0.5'],[u'1.4'],[u'4.3'],[u'0.5'],[],[u'2.0'],[u'.450']
2549,[u'0.0'],[u'.000'],[u'0.6'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'.000'],[u'0.6'],[u'0.0'],[],[u'0.0'],[u'5'],[u'0'],[u'NBA'],[u'2.4'],Chris McCray,[u'0.0'],[u'0.2'],[u'0.0'],[u'0.0'],[u'0.4'],[u'0.0'],[u'.000']
2550,[u'4.5'],[u'.510'],[u'8.8'],[u'0.1'],[u'.260'],[u'0.3'],[u'3.6'],[u'0.6'],[u'4.5'],[u'4.6'],[u'.503'],[u'9.1'],[u'2.5'],[u'.761'],[u'3.3'],[u'768'],[u'629'],[u'NBA'],[u'32.4'],Rodney McCray,[u'2.1'],[u'2.3'],[u'11.7'],[u'0.8'],[u'1.8'],[u'6.6'],[u'.507']
2551,[u'1.1'],[u'.423'],[u'2.5'],[u'0.0'],[],[u'0.0'],[u'1.0'],[u'0.3'],[u'1.6'],[u'1.1'],[u'.423'],[u'2.5'],[u'0.8'],[u'.611'],[u'1.2'],[u'77'],[u'8'],[u'NBA'],[u'11.6'],Scooter McCray,[u'0.9'],[u'1.5'],[u'2.9'],[u'0.3'],[u'0.9'],[u'2.5'],[u'.423']
2552,[u'1.1'],[u'.692'],[u'1.6'],[u'0.0'],[],[u'0.0'],[u'0.4'],[u'0.0'],[u'0.4'],[u'1.1'],[u'.692'],[u'1.6'],[u'0.4'],[u'.600'],[u'0.6'],[u'8'],[u'0'],[u'NBA'],[u'2.9'],John McCullough,[u'0.1'],[u'0.4'],[u'2.6'],[u'0.3'],[u'0.4'],[u'0.5'],[u'.692']
2553,[u'0.5'],[u'.353'],[u'1.4'],[u'0.2'],[u'.333'],[u'0.5'],[u'0.6'],[u'0.0'],[u'0.6'],[u'0.7'],[u'.348'],[u'1.9'],[u'1.0'],[u'.750'],[u'1.3'],[u'12'],[u'0'],[u'NBA'],[u'5.9'],Clint McDaniel,[u'0.3'],[u'0.8'],[u'2.5'],[u'0.4'],[u'0.2'],[u'0.8'],[u'.391']
2554,[u'6.4'],[u'.491'],[u'13.1'],[u'0.1'],[u'.261'],[u'0.3'],[u'2.0'],[u'0.5'],[u'3.7'],[u'6.5'],[u'.485'],[u'13.4'],[u'2.5'],[u'.718'],[u'3.5'],[u'870'],[u'529'],[u'NBA'],[u'29.0'],Xavier McDaniel,[u'2.4'],[u'2.9'],[u'15.6'],[u'0.9'],[u'2.2'],[u'6.1'],[u'.489']
2555,[u'4.2'],[u'.466'],[u'9.1'],[u'0.0'],[],[u'0.0'],[u'1.1'],[u'0.6'],[u'4.8'],[u'4.2'],[u'.466'],[u'9.1'],[u'1.5'],[u'.720'],[u'2.1'],[u'271'],[],[u'TOT'],[u'19.3'],Jim McDaniels,[u'2.2'],[u'2.5'],[u'10.0'],[u'0.2'],[u'2.0'],[u'6.5'],[u'.466']
2556,[u'2.6'],[u'.479'],[u'5.4'],[u'0.1'],[u'.227'],[u'0.3'],[u'1.3'],[u'0.1'],[u'2.0'],[u'2.6'],[u'.468'],[u'5.6'],[u'0.7'],[u'.727'],[u'1.0'],[u'176'],[u'75'],[u'NBA'],[u'21.0'],Ben McDonald,[u'1.2'],[u'2.8'],[u'6.0'],[u'0.4'],[u'0.8'],[u'3.2'],[u'.473']
2557,[u'1.8'],[u'.400'],[u'4.6'],[],[],[],[u'0.7'],[u'0.2'],[u'0.9'],[u'1.8'],[u'.400'],[u'4.6'],[u'0.5'],[u'.732'],[u'0.7'],[u'146'],[],[u'NBA'],[u'10.2'],Glenn McDonald,[u'0.6'],[u'1.3'],[u'4.2'],[u'0.3'],[],[u'1.5'],[u'.400']
2558,[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'1'],[u'0'],[u'NBA'],[u'4.0'],Michael McDonald,[u'1.0'],[u'1.0'],[u'0.0'],[u'0.0'],[u'2.0'],[u'1.0'],[]
2559,[u'1.2'],[u'.450'],[u'2.8'],[u'0.0'],[u'.375'],[u'0.1'],[u'0.5'],[],[u'1.3'],[u'1.3'],[u'.448'],[u'2.9'],[u'0.7'],[u'.704'],[u'0.9'],[u'87'],[],[u'ABA'],[u'6.7'],Roderick McDonald,[u'1.0'],[u'1.1'],[u'3.2'],[],[u'0.6'],[u'2.3'],[u'.454']
2560,[u'1.1'],[u'.457'],[u'2.4'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.5'],[u'0.1'],[u'1.3'],[u'1.1'],[u'.451'],[u'2.5'],[u'0.7'],[u'.710'],[u'1.0'],[u'206'],[u'1'],[u'NBA'],[u'9.0'],Hank McDowell,[u'0.9'],[u'1.3'],[u'2.9'],[u'0.2'],[u'0.6'],[u'2.3'],[u'.451']
2561,[u'5.0'],[u'.499'],[u'10.0'],[u'0.0'],[u'.117'],[u'0.1'],[u'1.3'],[u'1.1'],[u'5.1'],[u'5.0'],[u'.497'],[u'10.0'],[u'2.1'],[u'.670'],[u'3.1'],[u'1015'],[u'645'],[u'NBA'],[u'27.6'],Antonio McDyess,[u'2.4'],[u'3.0'],[u'12.0'],[u'0.8'],[u'1.6'],[u'7.5'],[u'.497']
2562,[u'3.9'],[u'.471'],[u'8.3'],[u'0.0'],[u'.206'],[u'0.2'],[u'3.5'],[u'0.3'],[u'1.4'],[u'3.9'],[u'.468'],[u'8.4'],[u'2.0'],[u'.764'],[u'2.6'],[u'418'],[u'17'],[u'NBA'],[u'24.3'],Jim McElroy,[u'0.6'],[u'1.7'],[u'9.9'],[u'0.9'],[u'2.1'],[u'2.0'],[u'.469']
2563,[u'2.7'],[u'.468'],[u'5.8'],[u'0.1'],[u'.262'],[u'0.3'],[u'1.5'],[u'0.1'],[u'1.2'],[u'2.8'],[u'.458'],[u'6.1'],[u'0.7'],[u'.771'],[u'0.9'],[u'148'],[],[u'ABA'],[u'13.4'],Patrick McFarland,[u'0.8'],[u'1.0'],[u'6.4'],[u'0.5'],[u'1.2'],[u'2.0'],[u'.465']
2564,[u'0.5'],[u'.417'],[u'1.1'],[u'0.0'],[u'.000'],[u'0.1'],[u'0.1'],[u'0.0'],[u'0.4'],[u'0.5'],[u'.385'],[u'1.2'],[u'0.5'],[u'.714'],[u'0.6'],[u'11'],[u'0'],[u'NBA'],[u'3.7'],Ivan McFarlin,[u'0.6'],[u'0.7'],[u'1.4'],[u'0.0'],[u'0.1'],[u'1.0'],[u'.385']
2565,[u'1.2'],[u'.318'],[u'3.8'],[],[],[],[u'1.0'],[],[],[u'1.2'],[u'.318'],[u'3.8'],[u'1.0'],[u'.591'],[u'1.7'],[u'51'],[],[u'BAA'],[],Mel McGaha,[],[u'2.0'],[u'3.5'],[],[],[],[u'.318']
2566,[u'3.4'],[u'.521'],[u'6.6'],[u'0.6'],[u'.354'],[u'1.7'],[u'1.2'],[u'0.1'],[u'1.1'],[u'4.0'],[u'.487'],[u'8.2'],[u'0.9'],[u'.597'],[u'1.6'],[u'520'],[u'136'],[u'NBA'],[u'17.8'],Mike McGee,[u'1.0'],[u'1.9'],[u'9.6'],[u'0.7'],[u'1.2'],[u'2.1'],[u'.523']
2567,[u'4.3'],[u'.514'],[u'8.4'],[u'0.0'],[],[u'0.0'],[u'1.1'],[],[u'3.5'],[u'4.3'],[u'.514'],[u'8.4'],[u'1.9'],[u'.701'],[u'2.7'],[u'295'],[],[u'TOT'],[u'17.3'],Bill McGill,[u'1.5'],[u'2.7'],[u'10.5'],[],[u'1.7'],[u'4.4'],[u'.514']
2568,[u'7.5'],[u'.462'],[u'16.2'],[u'0.2'],[u'.273'],[u'0.6'],[u'3.7'],[u'0.5'],[u'7.2'],[u'7.6'],[u'.458'],[u'16.6'],[u'4.9'],[u'.664'],[u'7.4'],[u'842'],[u'4'],[u'TOT'],[u'33.5'],George McGinnis,[u'3.7'],[u'3.8'],[u'20.2'],[u'1.9'],[u'4.0'],[u'11.0'],[u'.461']
2569,[u'5.1'],[u'.489'],[u'10.3'],[],[],[],[u'2.9'],[u'0.1'],[u'1.1'],[u'5.1'],[u'.489'],[u'10.3'],[u'1.5'],[u'.845'],[u'1.7'],[u'792'],[],[u'NBA'],[u'26.4'],Jon McGlocklin,[u'0.3'],[u'1.7'],[u'11.6'],[u'0.5'],[],[u'2.4'],[u'.489']
2570,[u'6.0'],[u'.461'],[u'13.0'],[u'1.2'],[u'.338'],[u'3.4'],[u'4.4'],[u'0.9'],[u'4.2'],[u'7.2'],[u'.435'],[u'16.4'],[u'4.1'],[u'.746'],[u'5.5'],[u'938'],[u'703'],[u'NBA'],[u'32.7'],Tracy McGrady,[u'1.4'],[u'1.8'],[u'19.6'],[u'1.2'],[u'2.2'],[u'5.6'],[u'.470']
2571,[u'1.6'],[u'.363'],[u'4.3'],[],[],[],[u'0.4'],[],[],[u'1.6'],[u'.363'],[u'4.3'],[u'0.9'],[u'.696'],[u'1.3'],[u'42'],[],[u'NBA'],[u'12.7'],Gil McGregor,[],[u'2.9'],[u'4.1'],[],[],[u'3.5'],[u'.363']
2572,[u'2.2'],[u'.479'],[u'4.6'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.2'],[],[u'2.3'],[u'2.2'],[u'.477'],[u'4.6'],[u'1.6'],[u'.592'],[u'2.7'],[u'56'],[],[u'ABA'],[u'15.4'],Elton McGriff,[u'1.7'],[u'2.7'],[u'6.0'],[],[u'0.9'],[u'4.6'],[u'.477']
2573,[u'1.3'],[u'.379'],[u'3.5'],[],[],[],[u'1.9'],[],[],[u'1.3'],[u'.379'],[u'3.5'],[u'1.3'],[u'.551'],[u'2.4'],[u'191'],[],[u'NBA'],[u'15.5'],Alfred McGuire,[],[u'2.6'],[u'4.0'],[],[],[u'2.2'],[u'.379']
2574,[u'1.0'],[u'.500'],[u'2.0'],[],[],[],[u'0.5'],[u'0.0'],[u'1.0'],[u'1.0'],[u'.500'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'2'],[],[u'NBA'],[u'5.0'],Allie McGuire,[u'0.0'],[u'1.0'],[u'2.0'],[u'0.0'],[],[u'1.0'],[u'.500']
2575,[u'2.8'],[u'.389'],[u'7.1'],[],[],[],[u'5.7'],[],[],[u'2.8'],[u'.389'],[u'7.1'],[u'2.5'],[u'.644'],[u'3.8'],[u'738'],[],[u'NBA'],[u'28.3'],Dick McGuire,[],[u'2.3'],[u'8.0'],[],[],[u'4.2'],[u'.389']
2576,[u'7.0'],[u'.558'],[u'12.5'],[u'0.0'],[u'.261'],[u'0.2'],[u'1.7'],[u'1.7'],[u'4.9'],[u'7.0'],[u'.554'],[u'12.7'],[u'3.7'],[u'.798'],[u'4.7'],[u'971'],[u'400'],[u'NBA'],[u'31.0'],Kevin McHale,[u'2.4'],[u'2.8'],[u'17.9'],[u'0.4'],[u'1.9'],[u'7.3'],[u'.555']
2577,[u'4.6'],[u'.411'],[u'11.1'],[u'0.1'],[u'.188'],[u'0.4'],[u'3.4'],[],[u'1.7'],[u'4.6'],[u'.402'],[u'11.5'],[u'3.1'],[u'.746'],[u'4.2'],[u'189'],[],[u'ABA'],[u'28.1'],Maurice McHartley,[u'0.8'],[u'3.3'],[u'12.4'],[],[u'3.5'],[u'3.2'],[u'.406']
2578,[u'1.1'],[u'.450'],[u'2.3'],[u'0.0'],[u'.100'],[u'0.0'],[u'0.3'],[u'1.7'],[u'1.9'],[u'1.1'],[u'.446'],[u'2.4'],[u'0.6'],[u'.551'],[u'1.0'],[u'401'],[u'214'],[u'NBA'],[u'14.8'],Jim McIlvaine,[u'1.2'],[u'2.6'],[u'2.7'],[u'0.3'],[u'0.6'],[u'3.1'],[u'.447']
2579,[u'3.3'],[u'.454'],[u'7.2'],[u'0.5'],[u'.328'],[u'1.6'],[u'4.4'],[u'0.1'],[u'1.6'],[u'3.8'],[u'.431'],[u'8.8'],[u'1.2'],[u'.796'],[u'1.6'],[u'576'],[u'334'],[u'NBA'],[u'27.7'],Jeff McInnis,[u'0.4'],[u'2.1'],[u'9.4'],[u'0.6'],[u'1.4'],[u'2.0'],[u'.461']
2580,[u'2.3'],[u'.361'],[u'6.3'],[],[],[],[u'1.0'],[u'0.4'],[u'3.5'],[u'2.3'],[u'.361'],[u'6.3'],[u'0.7'],[u'.581'],[u'1.3'],[u'177'],[],[u'NBA'],[u'20.9'],Kenny McIntosh,[u'1.6'],[u'1.9'],[u'5.3'],[u'0.7'],[],[u'3.9'],[u'.361']
2581,[u'2.9'],[u'.377'],[u'7.7'],[u'0.0'],[u'.250'],[u'0.1'],[u'0.6'],[],[u'1.6'],[u'2.9'],[u'.374'],[u'7.8'],[u'1.2'],[u'.576'],[u'2.1'],[u'28'],[],[u'ABA'],[u'19.5'],Bob McIntyre,[u'1.3'],[u'1.3'],[u'7.1'],[],[u'1.2'],[u'4.3'],[u'.377']
2582,[u'0.0'],[u'.000'],[u'1.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'.000'],[u'1.0'],[u'0.0'],[],[u'0.0'],[u'1'],[],[u'ABA'],[u'3.0'],Jerry McKee,[u'0.0'],[u'0.0'],[u'0.0'],[],[u'1.0'],[u'0.0'],[u'.000']
2583,[u'1.6'],[u'.428'],[u'3.8'],[u'0.4'],[u'.367'],[u'1.2'],[u'1.4'],[u'0.1'],[u'0.9'],[u'2.0'],[u'.414'],[u'5.0'],[u'0.9'],[u'.819'],[u'1.1'],[u'243'],[u'26'],[u'NBA'],[u'14.2'],Kevin McKenna,[u'0.4'],[u'2.0'],[u'5.4'],[u'0.8'],[u'0.8'],[u'1.3'],[u'.456']
